# created by LinkChecker at 2025-08-26 22:25:43+002
# Read the documentation at https://linkchecker.github.io/linkchecker/
# Write comments and bugs to https://github.com/linkchecker/linkchecker/issues
urlname;parentname;base;result;warningstring;infostring;valid;url;line;column;name;dltime;size;checktime;cached;level;modified
/development/realtime/modulareeg;http://localhost:4000/tag/eeg/;;200 OK;Redirected to `http://localhost:4000/development/realtime/modulareeg/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/realtime/modulareeg/;433;21;Streaming realtime data from Modular EEG (aka OpenEEG);4.410743713378906e-05;22593;3.112119197845459;0;3;
/faq/source/sticking_out;http://localhost:4000/tag/bem/;;200 OK;Redirected to `http://localhost:4000/faq/source/sticking_out/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/source/sticking_out/;129;21;Is it OK for vertices/dipoles to stick out of the volume conductor?;3.314018249511719e-05;12668;3.3286619186401367;0;3;
/faq/source;http://localhost:4000/faq/source/anat_coreg/;;200 OK;Redirected to `http://localhost:4000/faq/source/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/source/;137;1;source;3.3855438232421875e-05;12077;3.827171802520752;0;3;
/reference/fileio/ft_read_atlas;http://localhost:4000/faq/source/datatype_segmentation/;;404 Not Found;;;False;http://localhost:4000/reference/fileio/ft_read_atlas;148;325;ft_read_atlas;-1;7508;3.416282892227173;0;3;
/development/forwinv;http://localhost:4000/faq/source/sourcerecon_meeg/;;200 OK;Redirected to `http://localhost:4000/development/forwinv/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/forwinv/;148;99;forwinv;3.409385681152344e-05;8268;3.289064884185791;0;3;
/dataformat/meg;http://localhost:4000/tag/meg/;;200 OK;Redirected to `http://localhost:4000/dataformat/meg/' status: 301 Moved Permanently.;;True;http://localhost:4000/dataformat/meg/;429;21;MEG dataformats;2.9325485229492188e-05;12372;3.2457189559936523;0;4;
/faq/preproc/datahandling/ctf_readcorrupted;http://localhost:4000/tag/raw/;;404 Not Found;;;False;http://localhost:4000/faq/preproc/datahandling/ctf_readcorrupted;177;21;How can I read corrupted (unsaved) CTF data?;-1;7508;3.4503719806671143;0;4;
/faq/spectral/freqanalysis_mtmconvol_new;http://localhost:4000/tag/freq/;;200 OK;Redirected to `http://localhost:4000/faq/spectral/freqanalysis_mtmconvol_new/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/spectral/freqanalysis_mtmconvol_new/;253;21;What are the differences between the old and the new implementation of 'mtmconvol' in ft_freqanalysis?;3.2901763916015625e-05;9875;3.6841540336608887;0;4;
/faq/spectral/freqanalysis_mtmfft_new;http://localhost:4000/tag/freq/;;200 OK;Redirected to `http://localhost:4000/faq/spectral/freqanalysis_mtmfft_new/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/spectral/freqanalysis_mtmfft_new/;257;21;What are the differences between the old and the new implementation of 'mtmftt' in ft_freqanalysis?;3.2901763916015625e-05;9245;3.8257029056549072;0;4;
/faq/spectral/freqanalysis_wavelet_new;http://localhost:4000/tag/freq/;;200 OK;Redirected to `http://localhost:4000/faq/spectral/freqanalysis_wavelet_new/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/spectral/freqanalysis_wavelet_new/;261;21;What are the differences between the old and the new implementation of 'wavelet' (formerly 'wltconvol') in ft_freqanalysis?;4.00543212890625e-05;10291;3.5337038040161133;0;4;
/faq/spectral/timefreqtradeoff;http://localhost:4000/tag/freq/;;200 OK;Redirected to `http://localhost:4000/faq/spectral/timefreqtradeoff/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/spectral/timefreqtradeoff/;273;21;What is meant by time-frequency trade off?;3.2901763916015625e-05;8883;3.2629730701446533;0;4;
/faq/preproc;http://localhost:4000/faq/preproc/databrowser/;;200 OK;Redirected to `http://localhost:4000/faq/preproc/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/preproc/;137;1;preproc;4.315376281738281e-05;9012;3.383557081222534;0;4;
/faq/preproc/dataformat;http://localhost:4000/faq/preproc/dataformat/egi_nojvm/;;200 OK;Redirected to `http://localhost:4000/faq/preproc/dataformat/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/preproc/dataformat/;142;1;dataformat;3.528594970703125e-05;9363;3.933231830596924;0;4;
/reference/spm2fieldtrip;http://localhost:4000/faq/preproc/dataformat/dataformat_own/;;404 Not Found;;;False;http://localhost:4000/reference/spm2fieldtrip;219;477;spm2fieldtrip;-1;7508;3.410723924636841;0;4;
/faq/preproc/datahandling;http://localhost:4000/faq/preproc/datahandling/writedata_matbin/;;200 OK;Redirected to `http://localhost:4000/faq/preproc/datahandling/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/preproc/datahandling/;142;1;datahandling;3.0040740966796875e-05;8966;3.4241349697113037;0;4;
/getting_started/antneuro;http://localhost:4000/faq/preproc/datahandling/dataformat/;;200 OK;Redirected to `http://localhost:4000/getting_started/antneuro/' status: 301 Moved Permanently.;;True;http://localhost:4000/getting_started/antneuro/;171;7;ANT Neuro;2.9802322387695312e-05;549;3.0522711277008057;0;4;
/getting_started/egi;http://localhost:4000/faq/preproc/datahandling/dataformat/;;200 OK;Redirected to `http://localhost:4000/getting_started/egi/' status: 301 Moved Permanently.;;True;http://localhost:4000/getting_started/egi/;177;7;Electrical Geodesics, Inc. (EGI);2.8371810913085938e-05;529;3.2258260250091553;0;4;
/reference/utilities/ft_fetch_header;http://localhost:4000/faq/preproc/datahandling/convert_dataformat/;;404 Not Found;;;False;http://localhost:4000/reference/utilities/ft_fetch_header;155;527;ft_fetch_header;-1;7508;3.0262129306793213;0;4;
/faq/preproc/events;http://localhost:4000/faq/preproc/events/triggers/;;200 OK;Redirected to `http://localhost:4000/faq/preproc/events/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/preproc/events/;142;1;events;4.291534423828125e-05;8825;3.304880142211914;0;4;
/example/detect_the_muscle_activity_in_an_emg_channel_and_use_that_as_trial_definition;http://localhost:4000/faq/preproc/events/trialfun_bit2decimal/;;200 OK;Redirected to `http://localhost:4000/example/detect_the_muscle_activity_in_an_emg_channel_and_use_that_as_trial_definition/' status: 301 Moved Permanently.;;True;http://localhost:4000/example/detect_the_muscle_activity_in_an_emg_channel_and_use_that_as_trial_definition/;153;547;example1;2.9087066650390625e-05;549;3.947042942047119;0;4;
/faq/preproc/artifact;http://localhost:4000/faq/preproc/artifact/preproc_filtertypes/;;200 OK;Redirected to `http://localhost:4000/faq/preproc/artifact/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/preproc/artifact/;142;1;artifact;3.981590270996094e-05;9056;3.5966098308563232;0;4;
/faq/how_does_the_filter_padding_in_preprocessing_work;http://localhost:4000/faq/preproc/artifact/artifact_padding/;;200 OK;Redirected to `http://localhost:4000/faq/how_does_the_filter_padding_in_preprocessing_work/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/how_does_the_filter_padding_in_preprocessing_work/;178;17;FAQ;2.8848648071289062e-05;581;3.874627113342285;0;4;
/faq/artifact_padding;http://localhost:4000/faq/preproc/artifact/preproc_padding/;;200 OK;Redirected to `http://localhost:4000/faq/artifact_padding/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/artifact_padding/;157;18;FAQ;3.0040740966796875e-05;585;3.938607931137085;0;4;
/faq/spectral;http://localhost:4000/faq/spectral/itc/;;200 OK;Redirected to `http://localhost:4000/faq/spectral/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/spectral/;137;1;spectral;2.9087066650390625e-05;10648;3.4600908756256104;0;4;
/faq/tfr_strangedetrend;http://localhost:4000/faq/spectral/tfr_strangedemean/;;200 OK;Redirected to `http://localhost:4000/faq/tfr_strangedetrend/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/tfr_strangedetrend/;196;1059;Why does my TFR look strange (part II)?;2.6226043701171875e-05;561;3.846585750579834;0;4;
/faq/tfr_strangedemean;http://localhost:4000/faq/spectral/tfr_strangedetrend/;;200 OK;Redirected to `http://localhost:4000/faq/tfr_strangedemean/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/tfr_strangedemean/;196;1274;Why does my TFR look strange (part I, demeaning)?;3.0994415283203125e-05;557;3.9193379878997803;0;4;
/faq/how_should_i_report_the_positions_of_the_fiducial_points_on_the_head;http://localhost:4000/faq/source/anat_landmarks/;;200 OK;Redirected to `http://localhost:4000/faq/how_should_i_report_the_positions_of_the_fiducial_points_on_the_head/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/how_should_i_report_the_positions_of_the_fiducial_points_on_the_head/;162;276;how to report the positions of the fiducial points on the head;2.193450927734375e-05;561;3.5999810695648193;0;4;
/reference/forward/ft_determine_units;http://localhost:4000/faq/source/coordsys/;;404 Not Found;;;False;http://localhost:4000/reference/forward/ft_determine_units;162;171;ft_determine_units;-1;7508;3.6742608547210693;0;4;
/faq/acpc;http://localhost:4000/faq/source/coordsys/;;200 OK;Redirected to `http://localhost:4000/faq/acpc/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/acpc/;352;18;frequently asked question;3.0994415283203125e-05;497;3.476496934890747;0;4;
/faq/acpc/;http://localhost:4000/faq/source/homogenous/;;200 OK;Redirected to `http://localhost:4000/faq/acpc/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/acpc/;148;332;posterior to the anterior commissure;3.0994415283203125e-05;497;3.476496934890747;0;4;
/faq/how_can_i_visualize_a_localspheres_volume_conductor_model;http://localhost:4000/faq/source/inspect_geometries/;;200 OK;Redirected to `http://localhost:4000/faq/how_can_i_visualize_a_localspheres_volume_conductor_model/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/how_can_i_visualize_a_localspheres_volume_conductor_model/;152;135;frequently asked question;3.0994415283203125e-05;577;3.568251848220825;0;4;
/faq/sensors_definition;http://localhost:4000/faq/source/fiducial/;;200 OK;Redirected to `http://localhost:4000/faq/sensors_definition/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/sensors_definition/;169;53;how electrodes, magnetometers or gradiometers are described;2.9087066650390625e-05;553;4.221680164337158;0;4;
/faq/fiducials_definition;http://localhost:4000/faq/source/fiducial/;;200 OK;Redirected to `http://localhost:4000/faq/fiducials_definition/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/fiducials_definition/;169;169;how to report the positions of the fiducial points on the head;2.9087066650390625e-05;561;3.8908181190490723;0;4;
/tutorial/sourcemodel/#performing-group-analysis-on-3-dimensional-source-reconstructed-data;http://localhost:4000/faq/source/sourcemodel_deformation/;;200 OK;Redirected to `http://localhost:4000/tutorial/sourcemodel/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/sourcemodel/;148;529;this tutorial;3.504753112792969e-05;545;3.8593668937683105;0;4;
/faq/stats;http://localhost:4000/faq/stats/clusterstats_interpretation/;;200 OK;Redirected to `http://localhost:4000/faq/stats/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/stats/;137;1;stats;4.315376281738281e-05;9434;3.1994199752807617;0;4;
/faq/should_I_use_t_or_F_values_for_cluster-based_permutation_tests;http://localhost:4000/faq/stats/clusterstats_interaction/;;200 OK;Redirected to `http://localhost:4000/faq/should_I_use_t_or_F_values_for_cluster-based_permutation_tests/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/should_I_use_t_or_F_values_for_cluster-based_permutation_tests/;148;281;Should I use t or F values for cluster-based permutation tests;2.193450927734375e-05;581;3.500480890274048;0;4;
/reference/ft_appendsource;http://localhost:4000/faq/stats/clusterstats_interaction/;;404 Not Found;;;False;http://localhost:4000/reference/ft_appendsource;154;795;ft_appendsource;-1;7508;3.7148330211639404;0;4;
/faq/plotting;http://localhost:4000/faq/plotting/audiovideo/;;200 OK;Redirected to `http://localhost:4000/faq/plotting/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/plotting/;137;1;plotting;4.696846008300781e-05;9220;4.0554890632629395;0;4;
/faq/anat_plottingconvention;http://localhost:4000/faq/plotting/anat_upsidedownplotting/;;200 OK;Redirected to `http://localhost:4000/faq/anat_plottingconvention/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/anat_plottingconvention/;148;334;What is the plotting convention for anatomical MRIs?;3.409385681152344e-05;581;4.771577835083008;0;4;
/faq/anat_upsidedown;http://localhost:4000/faq/plotting/anat_upsidedownplotting/;;200 OK;Redirected to `http://localhost:4000/faq/anat_upsidedown/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/anat_upsidedown/;152;67;here;2.5987625122070312e-05;541;4.66144585609436;0;4;
/reference/plotting/ft_colormap;http://localhost:4000/faq/plotting/colormap/;;404 Not Found;;;False;http://localhost:4000/reference/plotting/ft_colormap;148;49;ft_colormap;-1;7508;4.330647945404053;0;4;
/faq/experiment;http://localhost:4000/faq/experiment/ctf_changeheadloc/;;200 OK;Redirected to `http://localhost:4000/faq/experiment/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/experiment/;137;1;experiment;3.0040740966796875e-05;8444;4.049694299697876;0;4;
/faq/realtime;http://localhost:4000/faq/realtime/fieldtripbuffer/;;200 OK;Redirected to `http://localhost:4000/faq/realtime/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/realtime/;137;1;realtime;3.218650817871094e-05;8214;3.125382900238037;0;4;
/faq/distcomp;http://localhost:4000/faq/distcomp/distributed_computing/;;200 OK;Redirected to `http://localhost:4000/faq/distcomp/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/distcomp/;137;1;distcomp;3.1948089599609375e-05;8451;3.1095778942108154;0;4;
/reference/qsub/qsubcompile;http://localhost:4000/faq/distcomp/matlab_compile/;;404 Not Found;;;False;http://localhost:4000/reference/qsub/qsubcompile;148;96;qsubcompile;-1;7508;3.2119140625;0;4;
/faq/matlab;http://localhost:4000/faq/matlab/installation/;;200 OK;Redirected to `http://localhost:4000/faq/matlab/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/matlab/;137;1;matlab;3.3855438232421875e-05;9862;3.4165000915527344;0;4;
/faq/matlab_replacements;http://localhost:4000/faq/matlab/toolboxes_legacyvsexternal/;;200 OK;Redirected to `http://localhost:4000/faq/matlab_replacements/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/matlab_replacements/;152;213;replacements for some MATLAB functions;2.8133392333984375e-05;557;3.7737321853637695;0;4;
/reference/utilities/ft_compile_mex;http://localhost:4000/faq/matlab/compile/;;404 Not Found;;;False;http://localhost:4000/reference/utilities/ft_compile_mex;164;54;ft_compile_mex;-1;7508;3.284674882888794;0;4;
/faq/compiled;http://localhost:4000/faq/matlab/compile/;;200 OK;Redirected to `http://localhost:4000/faq/compiled/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/compiled/;173;90;command-line executable;2.574920654296875e-05;513;3.4855809211730957;0;4;
/development/realtime/emotiv;http://localhost:4000/faq/matlab/compile/;;200 OK;Redirected to `http://localhost:4000/development/realtime/emotiv/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/realtime/emotiv/;237;458;emotiv2ft;3.409385681152344e-05;11151;3.622976064682007;0;4;
/development/cvs/;http://localhost:4000/faq/development/trackchanges/;;200 OK;Redirected to `http://localhost:4000/development/cvs/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/cvs/;1420;7;Accessing the FieldTrip source code through CVS;4.315376281738281e-05;23439;3.589124917984009;0;4;
/faq/organization/datasharing/;http://localhost:4000/faq/development/trackchanges/;;200 OK;Redirected to `http://localhost:4000/faq/organization/datasharing/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/organization/datasharing/;1516;7;How should I share example data with the email list or developers?;4.100799560546875e-05;11895;3.365703821182251;0;4;
/development/svn/;http://localhost:4000/faq/development/trackchanges/;;200 OK;Redirected to `http://localhost:4000/development/svn/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/svn/;4376;7;Accessing the FieldTrip source code through SVN;4.410743713378906e-05;23390;3.7876060009002686;0;4;
/faq/development/svnversusgit/;http://localhost:4000/faq/development/trackchanges/;;200 OK;Redirected to `http://localhost:4000/faq/development/svnversusgit/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/development/svnversusgit/;4400;7;Why was FieldTrip maintained in SVN and not in Git?;3.504753112792969e-05;8881;3.844270944595337;0;4;
/faq/can_i_prevent_external_toolboxes_from_being_added_to_my_matlab_path;http://localhost:4000/faq/matlab/requirements/;;200 OK;Redirected to `http://localhost:4000/faq/can_i_prevent_external_toolboxes_from_being_added_to_my_matlab_path/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/can_i_prevent_external_toolboxes_from_being_added_to_my_matlab_path/;304;229;this FAQ;2.8848648071289062e-05;585;3.1251840591430664;0;4;
/faq/matlab_does_not_see_the_functions_in_the_private_directory;http://localhost:4000/faq/matlab/privatefunctions_why/;;200 OK;Redirected to `http://localhost:4000/faq/matlab_does_not_see_the_functions_in_the_private_directory/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/matlab_does_not_see_the_functions_in_the_private_directory/;152;40;MATLAB does not see the functions in the “private” directory;2.9087066650390625e-05;573;3.004315137863159;0;4;
/faq/development;http://localhost:4000/faq/development/datatype/;;200 OK;Redirected to `http://localhost:4000/faq/development/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/development/;137;1;development;3.409385681152344e-05;8454;3.2277567386627197;0;4;
/faq/organization;http://localhost:4000/faq/organization/documentation_offline/;;200 OK;Redirected to `http://localhost:4000/faq/organization/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/organization/;137;1;organization;2.8848648071289062e-05;9494;3.3811910152435303;0;4;
/faq/why_am_i_receiving_warnings_about_too_many_bouncing_emails;http://localhost:4000/faq/organization/emaillist_noreceive/;;200 OK;Redirected to `http://localhost:4000/faq/why_am_i_receiving_warnings_about_too_many_bouncing_emails/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/why_am_i_receiving_warnings_about_too_many_bouncing_emails/;155;197;warnings about too many bouncing emails;3.814697265625e-05;573;3.7662432193756104;0;4;
/faq/other;http://localhost:4000/faq/other/video/;;200 OK;Redirected to `http://localhost:4000/faq/other/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/other/;137;1;other;2.8848648071289062e-05;9638;3.8563311100006104;0;4;
/faq/how_can_i_anonymize_an_anatomical_mri;http://localhost:4000/faq/other/anonymization_dicom/;;200 OK;Redirected to `http://localhost:4000/faq/how_can_i_anonymize_an_anatomical_mri/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/how_can_i_anonymize_an_anatomical_mri/;154;84;defacing;2.7894973754882812e-05;573;3.9706809520721436;0;4;
/workshop/oxford2019/sensor_analysis_plusminus/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/oxford2019/sensor_analysis_plusminus/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/oxford2019/sensor_analysis_plusminus/;49273;7;Reading in data and performing sensor-level ERF and TFR analyses;0.00011587142944335938;118600;3.6261072158813477;0;4;
/workshop/oslo2019/beamforming/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/oslo2019/beamforming/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/oslo2019/beamforming/;76915;7;Beamforming oscillatory responses in MEG data;7.104873657226562e-05;52962;2.874237060546875;0;4;
/workshop/natmeg2014/meg_audodd/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/natmeg2014/meg_audodd/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/natmeg2014/meg_audodd/;80221;7;Details of the auditory oddball combined MEG/EEG dataset;3.409385681152344e-05;15041;3.492949962615967;0;4;
/faq/how_can_i_anonymize_a_ctf_dataset;http://localhost:4000/faq/other/anonymization_fieldtripdata/;;200 OK;Redirected to `http://localhost:4000/faq/how_can_i_anonymize_a_ctf_dataset/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/how_can_i_anonymize_a_ctf_dataset/;154;318;how to rename and anonymize a CTF dataset;3.0994415283203125e-05;545;3.197204828262329;0;4;
/workshop/chieti2015/virtualchannel/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/chieti2015/virtualchannel/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/chieti2015/virtualchannel/;104542;7;MEG virtual channels and seed-based connectivity;8.988380432128906e-05;91821;3.8932909965515137;0;4;
/workshop/chieti2015/wholebrain/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/chieti2015/wholebrain/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/chieti2015/wholebrain/;104614;7;MEG whole-brain connectivity;4.935264587402344e-05;29111;3.632807970046997;0;4;
/workshop/paris2019/dataset/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/paris2019/dataset/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/paris2019/dataset/;121187;7;Multimodal faces dataset;3.695487976074219e-05;12999;3.5583062171936035;0;4;
/workshop/meg-uk-2015/dataset/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/meg-uk-2015/dataset/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/meg-uk-2015/dataset/;121211;7;Multimodal faces dataset;3.814697265625e-05;13234;3.2382760047912598;0;4;
/workshop/meg-uk-2015/fieldtrip-beamformer-demo/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/meg-uk-2015/fieldtrip-beamformer-demo/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/meg-uk-2015/fieldtrip-beamformer-demo/;122111;7;FieldTrip beamformer demo;7.104873657226562e-05;61534;2.9184980392456055;0;4;
/workshop/meg-uk-2015/fieldtrip-connectivity-demo/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/meg-uk-2015/fieldtrip-connectivity-demo/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/meg-uk-2015/fieldtrip-connectivity-demo/;122135;7;FieldTrip connectivity demo;6.198883056640625e-05;47470;3.7889769077301025;0;4;
/workshop/meg-uk-2015/fieldtrip-stats-demo/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/meg-uk-2015/fieldtrip-stats-demo/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/meg-uk-2015/fieldtrip-stats-demo/;122159;7;FieldTrip stats demo;6.580352783203125e-05;49883;4.81416392326355;0;4;
/workshop/practicalmeeg2022/handson_artifacts/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/practicalmeeg2022/handson_artifacts/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/practicalmeeg2022/handson_artifacts/;122747;7;Dealing with artifacts;9.822845458984375e-05;77793;2.9038782119750977;0;4;
/workshop/paris2019/handson_groupanalysis/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/paris2019/handson_groupanalysis/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/paris2019/handson_groupanalysis/;122771;7;Group analysis;7.700920104980469e-05;88256;3.411609172821045;0;4;
/workshop/practicalmeeg2022/handson_groupanalysis/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/practicalmeeg2022/handson_groupanalysis/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/practicalmeeg2022/handson_groupanalysis/;122795;7;Group-level statistics with parametric and non-parametric methods;7.772445678710938e-05;89054;3.299337863922119;0;4;
/workshop/paris2019/handson_raw2erp/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/paris2019/handson_raw2erp/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/paris2019/handson_raw2erp/;122819;7;From raw data to ERP;7.295608520507812e-05;53505;3.5372228622436523;0;4;
/workshop/practicalmeeg2022/handson_raw2erp/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/practicalmeeg2022/handson_raw2erp/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/practicalmeeg2022/handson_raw2erp/;122843;7;Preprocessing raw data and computing ERPs/ERFs;7.915496826171875e-05;79698;2.843820095062256;0;4;
/workshop/paris2019/handson_sensoranalysis/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/paris2019/handson_sensoranalysis/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/paris2019/handson_sensoranalysis/;122867;7;Time-frequency analysis using Hanning window, multitapers and wavelets;6.985664367675781e-05;69548;3.495781183242798;0;4;
/workshop/practicalmeeg2022/handson_sensoranalysis/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/practicalmeeg2022/handson_sensoranalysis/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/practicalmeeg2022/handson_sensoranalysis/;122891;7;Time-frequency analysis using Hanning window, multitapers and wavelets;9.226799011230469e-05;79926;2.9345390796661377;0;4;
/workshop/practicalmeeg2022/handson_sourceanalysis/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/practicalmeeg2022/handson_sourceanalysis/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/practicalmeeg2022/handson_sourceanalysis/;122915;7;Reconstructing source activity using beamformers;7.033348083496094e-05;64931;3.2789978981018066;0;4;
/workshop/paris2019/handson_sourceanalysis/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/paris2019/handson_sourceanalysis/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/paris2019/handson_sourceanalysis/;122939;7;Reconstructing source activity using beamformers;7.081031799316406e-05;64708;3.3502907752990723;0;4;
/workshop/oslo2019/introduction/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/oslo2019/introduction/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/oslo2019/introduction/;134059;7;Preprocessing and event-related potentials in EEG data;7.605552673339844e-05;61904;3.2927470207214355;0;4;
/workshop/oslo2019/statistics/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/oslo2019/statistics/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/oslo2019/statistics/;136423;7;Statistical analysis and multiple comparison correction for EEG data;8.58306884765625e-05;87143;2.956792116165161;0;4;
/workshop/oslo2019/timefrequency/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/oslo2019/timefrequency/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/oslo2019/timefrequency/;136789;7;Time-frequency analysis of EEG data;7.200241088867188e-05;50618;3.5373449325561523;0;4;
/tutorial/eeg_language/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/tutorial/eeg_language/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/eeg_language/;143619;7;Details on the EEG language dataset;3.504753112792969e-05;10856;3.943189859390259;0;4;
/workshop/madrid2019/tutorial_erp/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/madrid2019/tutorial_erp/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/madrid2019/tutorial_erp/;148047;7;Getting started with EEG data, quality checks and ERPs;0.00010275840759277344;111443;3.6378259658813477;0;4;
/workshop/madrid2019/tutorial_freq/;http://localhost:4000/faq/other/datasets/;;200 OK;Redirected to `http://localhost:4000/workshop/madrid2019/tutorial_freq/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/madrid2019/tutorial_freq/;148071;7;Time-frequency and spectral analysis;7.200241088867188e-05;59060;4.109641790390015;0;4;
